,lng,lat,mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
12481,116.44,39.96,1789001,5841,46,33,5,15,true,false,0,false,"卖虾便当（惠新里店）"
12482,116.44,39.96,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12483,116.44,39.96,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
12484,116.44,39.96,1758797,5255,45,39,3,15,false,false,0,false,"美食美客麻辣锅（和平里店）"
12485,116.44,39.96,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
12486,116.44,39.96,1491375,5018,46,36,3,20,true,false,0,false,"张姐烤肉拌饭（左家庄店）"
12487,116.44,39.96,518165,4434,45,47,5,20,false,false,0,false,"老吕驴肉火烧"
12488,116.44,39.96,877116,4344,42,41,3,20,false,false,0,false,"石娃最好吃的油泼面"
12489,116.44,39.96,992453,3627,46,42,5,20,true,false,0,true,"绿茶餐厅（北京凤凰汇店）"
12490,116.44,39.96,613230,3592,43,40,3,15,false,false,0,false,"鸿福饺子馆"
12491,116.44,39.96,1081706,3564,48,60,6,20,true,false,0,false,"果腿儿鲜果切"
12492,116.44,39.96,1088060,3364,44,39,3,15,true,false,0,false,"大东北烤肉拌饭（三元桥店）"
12493,116.44,39.96,1036792,2995,45,36,3,15,false,false,0,false,"云南过桥米线"
12494,116.44,39.96,1572311,2971,48,33,3,20,true,false,0,false,"熊三拌饭（和平里店）"
12495,116.44,39.96,1539156,2907,47,34,3,15,false,false,0,false,"正宗桂林米粉（西坝河店）"
12496,116.44,39.96,1649639,2904,47,36,6,20,true,false,0,true,"小恒水饺（东直门银座店）"
12497,116.44,39.96,1101297,2866,43,35,5,0,false,false,0,false,"云南过桥米线(东四十二条店)"
12498,116.44,39.96,370761,2863,49,33,5,20,true,false,0,true,"南城香（和平里店）"
12499,116.44,39.96,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
12500,116.45,39.96,1304048,11850,42,40,4,15,false,false,0,false,"聚福居"
12501,116.45,39.96,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
12502,116.45,39.96,267654,6001,45,35,5,20,true,false,0,true,"大鸭梨烤鸭(左家庄店)"
12503,116.45,39.96,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12504,116.45,39.96,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
12505,116.45,39.96,1758797,5255,45,39,4,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
12506,116.45,39.96,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
12507,116.45,39.96,1491375,5018,46,36,3,20,true,false,0,false,"张姐烤肉拌饭（左家庄店）"
12508,116.45,39.96,267157,4898,43,40,4,20,true,false,0,false,"田老师红烧肉(大杂店)"
12509,116.45,39.96,1978301,4602,43,36,5,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
12510,116.45,39.96,518165,4434,45,47,5,20,false,false,0,false,"老吕驴肉火烧"
12511,116.45,39.96,877116,4344,42,41,3,20,false,false,0,false,"石娃最好吃的油泼面"
12512,116.45,39.96,992453,3627,46,39,5,20,true,false,0,true,"绿茶餐厅（北京凤凰汇店）"
12513,116.45,39.96,613230,3592,43,40,4,15,false,false,0,false,"鸿福饺子馆"
12514,116.45,39.96,1081706,3564,48,60,6,20,true,false,0,false,"果腿儿鲜果切"
12515,116.45,39.96,1088060,3364,44,39,3,15,true,false,0,false,"大东北烤肉拌饭（三元桥店）"
12516,116.45,39.96,1036792,2995,45,36,3,15,false,false,0,false,"云南过桥米线"
12517,116.45,39.96,1572311,2971,48,33,4,20,true,false,0,false,"熊三拌饭（和平里店）"
12518,116.45,39.96,1539156,2907,47,34,3,15,false,false,0,false,"正宗桂林米粉（西坝河店）"
12519,116.45,39.96,1101297,2866,43,35,5,0,false,false,0,false,"云南过桥米线(东四十二条店)"
12520,116.45,39.96,370761,2863,49,38,7,20,true,false,0,true,"南城香（和平里店）"
12521,116.45,39.96,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
12522,116.45,39.96,869592,2832,48,33,4,20,true,false,0,false,"凉皮先生（和平里店）"
12523,116.45,39.96,25678,2726,47,43,5,20,true,false,0,false,"东池便当（三元桥）"
12524,116.46,39.96,1304048,11850,42,40,5,15,false,false,0,false,"聚福居"
12525,116.46,39.96,1884456,7647,46,39,11,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
12526,116.46,39.96,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
12527,116.46,39.96,267654,6001,45,38,5,20,true,false,0,true,"大鸭梨烤鸭(左家庄店)"
12528,116.46,39.96,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12529,116.46,39.96,1758797,5255,45,39,5,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
12530,116.46,39.96,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
12531,116.46,39.96,324905,5069,44,35,4,15,true,false,0,false,"张亮麻辣烫（将台路店）"
12532,116.46,39.96,1491375,5018,46,36,3,20,true,false,0,false,"张姐烤肉拌饭（左家庄店）"
12533,116.46,39.96,267157,4898,43,40,3,20,true,false,0,false,"田老师红烧肉(大杂院店)"
12534,116.46,39.96,271436,4670,48,34,6,30,true,false,0,true,"京味斋(新源里店)"
12535,116.46,39.96,518165,4434,45,47,5,20,false,false,0,false,"老吕驴肉火烧"
12536,116.46,39.96,877116,4344,42,41,3,20,false,false,0,false,"石娃最好吃的油泼面"
12537,116.46,39.96,992453,3627,46,35,5,20,true,false,0,true,"绿茶餐厅（北京凤凰汇店）"
12538,116.46,39.96,613230,3592,43,40,5,15,false,false,0,false,"鸿福饺子馆"
12539,116.46,39.96,1081706,3564,48,60,6,0,true,false,0,false,"果腿儿鲜果切"
12540,116.46,39.96,1088060,3364,44,39,3,15,true,false,0,false,"大东北烤肉拌饭（三元桥店）"
12541,116.46,39.96,1672132,3177,47,34,7,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12542,116.46,39.96,1496555,3134,46,33,3,15,true,false,0,false,"焦耳·川式快餐（霄云路店）"
12543,116.46,39.96,1036792,2995,45,36,3,15,false,false,0,false,"云南过桥米线"
12544,116.46,39.96,1977104,2978,43,39,7,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（望京店）"
12545,116.46,39.96,2272276,2957,47,38,7,20,false,false,0,false,"古月云    云南主题便当"
12546,116.46,39.96,1539156,2907,47,34,3,15,false,false,0,false,"正宗桂林米粉（西坝河店）"
12547,116.46,39.96,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
12548,116.47,39.96,1884456,7647,46,39,9,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
12549,116.47,39.96,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
12550,116.47,39.96,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12551,116.47,39.96,1758797,5255,45,39,7,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
12552,116.47,39.96,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
12553,116.47,39.96,324905,5069,44,35,3,15,true,false,0,false,"张亮麻辣烫（将台路店）"
12554,116.47,39.96,1986087,4958,45,37,5,20,false,false,0,false,"川湘快餐"
12555,116.47,39.96,267157,4898,43,40,3,20,true,false,0,false,"田老师红烧肉(大杂院店)"
12556,116.47,39.96,271436,4670,48,35,6,30,true,false,0,true,"京味斋(新源里店)"
12557,116.47,39.96,877116,4344,42,41,3,20,false,false,0,false,"石娃最好吃的油泼面"
12558,116.47,39.96,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
12559,116.47,39.96,624626,3382,48,33,6,20,true,false,0,true,"小恒水饺(酒仙桥店)"
12560,116.47,39.96,1088060,3364,44,39,3,15,true,false,0,false,"大东北烤肉拌饭（三元桥店）"
12561,116.47,39.96,1672132,3177,47,34,5,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12562,116.47,39.96,1496555,3134,46,33,3,15,true,false,0,false,"焦耳·川式快餐（霄云路店）"
12563,116.47,39.96,1965557,3116,46,36,5,20,false,false,0,false,"阿玉城生煎"
12564,116.47,39.96,2272276,2957,47,38,5,20,false,false,0,false,"古月云    云南主题便当"
12565,116.47,39.96,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
12566,116.47,39.96,25678,2726,47,43,5,20,true,false,0,false,"东池便当（三元桥）"
12567,116.47,39.96,1820323,2505,48,33,4,15,true,false,0,false,"暖暖粥铺<U+2219>杂粮粥（将台店）"
12568,116.47,39.96,2300,2437,47,41,17,80,false,false,0,false,"红烧肉传奇"
12569,116.47,39.96,761442,2332,49,49,6,20,false,false,0,false,"果想你（箭送）"
12570,116.47,39.96,490268,2316,48,32,7,20,true,false,0,true,"coco都可茶饮（酒仙桥店）"
12571,116.47,39.96,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
12572,116.48,39.96,1884456,7647,46,39,7,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
12573,116.48,39.96,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
12574,116.48,39.96,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12575,116.48,39.96,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
12576,116.48,39.96,324905,5069,44,35,3,15,true,false,0,false,"张亮麻辣烫（将台路店）"
12577,116.48,39.96,1986087,4958,45,37,5,20,false,false,0,false,"川湘快餐"
12578,116.48,39.96,267157,4898,43,40,3,20,true,false,0,false,"田老师红烧肉(大杂院店)"
12579,116.48,39.96,271436,4670,48,42,7,30,true,false,0,true,"京味斋(新源里店)"
12580,116.48,39.96,877116,4344,42,41,4,20,false,false,0,false,"石最好吃的油泼面"
12581,116.48,39.96,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
12582,116.48,39.96,624626,3382,48,31,5,20,true,false,0,true,"小恒水饺(酒仙桥店)"
12583,116.48,39.96,1088060,3364,44,39,5,15,true,false,0,false,"大东北烤肉拌饭（三元桥店）"
12584,116.48,39.96,1672132,3177,47,34,3,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12585,116.48,39.96,1496555,3134,46,33,3,15,true,false,0,false,"焦耳·川式快餐（霄云路店）"
12586,116.48,39.96,1965557,3116,46,36,5,20,false,false,0,false,"阿玉城生煎"
12587,116.48,39.96,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
12588,116.48,39.96,25678,2726,47,43,5,20,true,false,0,false,"东池便当（三元桥）"
12589,116.48,39.96,1820323,2505,48,33,3,15,true,false,0,false,"暖暖粥铺<U+2219>杂粮粥（将台店）"
12590,116.48,39.96,2300,2437,47,41,17,80,false,false,0,false,"红烧肉传奇"
12591,116.48,39.96,761442,2332,49,49,6,20,false,false,0,false,"果想你（箭送）"
12592,116.48,39.96,490268,2316,48,30,7,20,true,false,0,true,"coco都可茶饮（酒仙桥店）"
12593,116.48,39.96,1406703,2283,49,89,10,98,true,false,0,false,"河风精致寿司"
12594,116.48,39.96,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12595,116.48,39.96,937418,2225,48,33,5,20,true,false,0,true,"人人湘湖南米粉（霄云路店）"
12596,116.49,39.96,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
12597,116.49,39.96,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12598,116.49,39.96,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
12599,116.49,39.96,324905,5069,44,35,3,15,true,false,0,false,"张亮麻辣烫（将台路店）"
12600,116.49,39.96,1986087,4958,45,37,4,20,false,false,0,false,"川湘快餐"
12601,116.49,39.96,267157,4898,43,40,4,20,true,false,0,false,"田老师红烧肉(大杂院店)"
12602,116.49,39.96,644740,4183,44,43,7,20,true,false,0,true,"大鸭梨烤鸭（石佛营店）"
12603,116.49,39.96,1081706,3564,48,60,10,20,true,false,0,false,"果腿儿鲜果切"
12604,116.49,39.96,624626,3382,48,30,5,20,true,false,0,true,"小恒水饺(酒仙桥店)"
12605,116.49,39.96,924614,3286,47,35,5,20,true,false,0,false,"细品粗粮（望京店）"
12606,116.49,39.96,421597,3282,45,34,4,15,true,false,0,false,"张亮麻辣烫（798/360对面）"
12607,116.49,39.96,1672132,3177,47,34,3,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12608,116.49,39.96,1496555,3134,46,33,3,15,true,false,0,false,"焦耳·川式快餐（霄云路店）"
12609,116.49,39.96,1965557,3116,46,36,5,20,false,false,0,false,"阿玉城生煎"
12610,116.49,39.96,1517458,2728,44,40,7,20,false,false,0,false,"秦源凉皮肉夹馍（十里堡店）"
12611,116.49,39.96,1820323,2505,48,33,3,15,true,false,0,false,"暖暖粥铺<U+2219>杂粮粥（将台店）"
12612,116.49,39.96,2300,2437,47,41,17,80,false,false,0,false,"红烧肉传奇"
12613,116.49,39.96,761442,2332,49,49,6,20,false,false,0,false,"果想你（箭送）"
12614,116.49,39.96,490268,2316,48,30,6,20,true,false,0,true,"coco都可茶饮（酒仙桥店）"
12615,116.49,39.96,1406703,2283,49,89,10,98,true,false,0,false,"河风精致寿司"
12616,116.49,39.96,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12617,116.49,39.96,97774,2195,47,44,7,20,true,false,0,false,"和合谷(朝阳区酒仙桥店)"
12618,116.49,39.96,202314,2194,47,75,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12619,116.49,39.96,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12620,116.5,39.96,1264461,10012,44,42,5,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
12621,116.5,39.96,1884456,7647,46,39,5,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
12622,116.5,39.96,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
12623,116.5,39.96,943862,5185,47,68,8,0,true,false,0,false,"老婆很芒"
12624,116.5,39.96,324905,5069,44,35,3,15,true,false,0,false,"张亮麻辣烫（将台路店）"
12625,116.5,39.96,1986087,4958,45,37,5,20,false,false,0,false,"川湘快餐"
12626,116.5,39.96,644740,4183,44,39,7,20,true,false,0,true,"大鸭梨烤鸭（石佛营店）"
12627,116.5,39.96,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
12628,116.5,39.96,624626,3382,48,30,5,20,true,false,0,true,"小恒水饺(仙桥店)"
12629,116.5,39.96,421597,3282,45,34,4,15,true,false,0,false,"张亮麻辣烫（798/360对面）"
12630,116.5,39.96,1672132,3177,47,34,3,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12631,116.5,39.96,1965557,3116,46,36,5,20,false,false,0,false,"阿玉城生煎"
12632,116.5,39.96,1517458,2728,44,40,7,20,false,false,0,false,"秦源凉皮肉夹馍（十里堡店）"
12633,116.5,39.96,1820323,2505,48,33,3,15,true,false,0,false,"暖暖粥铺<U+2219>杂粮粥（将台店）"
12634,116.5,39.96,761442,2332,49,49,6,20,false,false,0,false,"果想你（箭送）"
12635,116.5,39.96,490268,2316,48,30,7,20,true,false,0,true,"coco都可茶饮（酒仙桥店）"
12636,116.5,39.96,1406703,2283,49,89,25,158,true,false,0,false,"河风精致寿司"
12637,116.5,39.96,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12638,116.5,39.96,97774,2195,47,44,7,20,true,false,0,false,"和合谷(朝阳区酒仙桥店)"
12639,116.5,39.96,202314,2194,47,83,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12640,116.5,39.96,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12641,116.5,39.96,57025,2139,46,57,5,0,true,false,0,false,"裸奔披萨"
12642,116.5,39.96,688906,2096,46,30,5,20,true,false,0,true,"粗粮人家（东风北桥店）"
12643,116.5,39.96,1170023,1992,48,78,5,0,true,false,0,false,"7cake榴莲千层蛋糕"
12644,116.51,39.96,1264461,10012,44,42,5,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
12645,116.51,39.96,1884456,7647,46,39,5,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
12646,116.51,39.96,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
12647,116.51,39.96,943862,5185,47,68,8,0,true,false,0,false,"老婆很芒"
12648,116.51,39.96,644740,4183,44,42,7,20,true,false,0,true,"大鸭梨烤鸭（石佛营店）"
12649,116.51,39.96,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
12650,116.51,39.96,1672132,3177,47,34,3,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12651,116.51,39.96,1517458,2728,44,40,7,20,false,false,0,false,"秦源凉皮肉夹馍（十里堡店）"
12652,116.51,39.96,1820323,2505,48,33,4,15,true,false,0,false,"暖暖粥铺<U+2219>杂粮粥（将台店）"
12653,116.51,39.96,761442,2332,49,49,6,30,false,false,0,false,"果想你（箭送）"
12654,116.51,39.96,490268,2316,48,32,7,20,true,false,0,true,"coco都可茶饮（酒仙桥店）"
12655,116.51,39.96,1406703,2283,49,89,25,158,true,false,0,false,"河风精致寿司"
12656,116.51,39.96,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12657,116.51,39.96,97774,2195,47,44,7,20,true,false,0,false,"和合谷(朝阳区酒仙桥店)"
12658,116.51,39.96,202314,2194,47,83,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12659,116.51,39.96,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12660,116.51,39.96,57025,2139,46,57,5,0,true,false,0,false,"裸奔披萨"
12661,116.51,39.96,688906,2096,46,32,5,20,true,false,0,true,"粗粮人家（东风北桥店）"
12662,116.51,39.96,1170023,1992,48,88,5,0,true,false,0,false,"7cake榴莲千层蛋糕"
12663,116.51,39.96,246610,1982,46,30,5,20,false,false,0,true,"粥面故事"
12664,116.51,39.96,472744,1962,48,30,6,20,true,false,0,true,"汉堡王(北京新港商城21116)"
12665,116.51,39.96,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
12666,116.51,39.96,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
12667,116.51,39.96,661517,1752,47,62,6,90,false,false,0,false,"榴芒来啦千层蛋糕"
12668,116.52,39.96,1264461,10012,44,42,5,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
12669,116.52,39.96,1884456,7647,46,39,5,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
12670,116.52,39.96,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
12671,116.52,39.96,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
12672,116.52,39.96,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
12673,116.52,39.96,1672132,3177,47,34,3,15,false,false,0,false,"张亮麻辣烫（酒仙桥店）"
12674,116.52,39.96,1517458,2728,44,40,7,20,false,false,0,false,"秦源凉皮肉夹馍（十里堡店）"
12675,116.52,39.96,761442,2332,49,50,6,30,false,false,0,false,"果想你（箭送）"
12676,116.52,39.96,1406703,2283,49,89,25,158,true,false,0,false,"河风精致寿司"
12677,116.52,39.96,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12678,116.52,39.96,202314,2194,47,83,25,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12679,116.52,39.96,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12680,116.52,39.96,57025,2139,46,57,5,0,true,false,0,false,"裸奔披萨"
12681,116.52,39.96,688906,2096,46,37,6,20,true,false,0,true,"粗粮人家（东风北桥店）"
12682,116.52,39.96,1170023,1992,48,88,8,0,true,false,0,false,"7cake榴莲千层蛋糕"
12683,116.52,39.96,246610,1982,46,30,6,20,false,false,0,true,"粥面故事"
12684,116.52,39.96,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
12685,116.52,39.96,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
12686,116.52,39.96,661517,1752,47,60,6,90,false,false,0,false,"榴芒来啦千层蛋糕"
12687,116.52,39.96,1145657,1751,47,80,26,100,true,false,0,false,"村上一屋日料寿司"
12688,116.52,39.96,87464,1702,45,35,3,15,false,false,0,false,"胜达快餐"
12689,116.52,39.96,343388,1636,47,45,7,0,true,false,0,false,"吉野家(朝北大悦城店)"
12690,116.52,39.96,1990197,1597,50,92,0,0,true,false,0,false,"绿萝卜蛋糕坊"
12691,116.23,39.95,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
12692,116.23,39.95,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12693,116.23,39.95,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
12694,116.23,39.95,1081706,3564,48,61,15,20,true,false,0,false,"果腿儿鲜果切"
12695,116.23,39.95,357055,3364,47,30,6,20,true,false,0,true,"田老师红烧肉(海淀闵庄南路店)"
12696,116.23,39.95,97310,2557,47,46,7,20,true,false,0,false,"和合谷(海淀区田村店)"
12697,116.23,39.95,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地店）"
12698,116.23,39.95,1406703,2283,49,89,59,158,true,false,0,false,"河风精致寿司"
12699,116.23,39.95,1281559,2264,45,43,5,15,true,false,0,false,"焦耳川式快餐（田村店）"
12700,116.23,39.95,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12701,116.23,39.95,202314,2194,47,83,45,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12702,116.23,39.95,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12703,116.23,39.95,972601,2104,47,30,5,20,true,false,0,true,"庆丰包子铺（闵庄店）"
12704,116.23,39.95,1391957,2015,47,55,30,0,false,false,0,false,"花果园（水果切）"
12705,116.23,39.95,1170023,1992,48,102,30,50,true,false,0,false,"7cake榴莲千层蛋糕"
12706,116.23,39.95,1540699,1934,43,53,9,20,true,false,0,false,"麦堡王（风尚城堡）"
12707,116.23,39.95,772714,1924,45,30,9,20,false,false,0,false,"黄焖鸡米饭云南过桥米线"
12708,116.23,39.95,179160,1817,48,82,40,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
12709,116.23,39.95,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
12710,116.23,39.95,1145657,1751,47,80,56,150,true,false,0,false,"村上一屋日料寿司"
12711,116.23,39.95,1079151,1648,48,54,25,88,false,false,0,false,"亚美超市（哈哈镜vip店）"
12712,116.23,39.95,1697200,1636,45,37,5,20,true,false,0,false,"小火慢炖排骨米饭（风尚城堡店）"
12713,116.23,39.95,1990197,1597,50,92,0,0,true,false,0,false,"绿萝卜蛋糕坊"
12714,116.24,39.95,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
12715,116.24,39.95,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12716,116.24,39.95,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
12717,116.24,39.95,1081706,3564,48,61,15,20,true,false,0,false,"果腿儿鲜果切"
12718,116.24,39.95,357055,3364,47,30,6,20,true,false,0,true,"田老师红烧肉(海淀闵庄南路店)"
12719,116.24,39.95,97310,2557,47,46,7,20,true,false,0,false,"和合谷(海淀区田村店)"
12720,116.24,39.95,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地店）"
12721,116.24,39.95,1406703,2283,49,89,59,158,true,false,0,false,"河风精致寿司"
12722,116.24,39.95,1281559,2264,45,43,5,15,true,false,0,false,"焦耳川式快餐（田村店）"
12723,116.24,39.95,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12724,116.24,39.95,202314,2194,47,83,45,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12725,116.24,39.95,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12726,116.24,39.95,972601,2104,47,30,5,20,true,false,0,true,"庆丰包子铺（闵庄店）"
12727,116.24,39.95,1391957,2015,47,57,15,0,false,false,0,false,"花果园（水果切）"
12728,116.24,39.95,1170023,1992,48,102,20,50,true,false,0,false,"7cake榴莲千层蛋糕"
12729,116.24,39.95,1540699,1934,43,53,7,20,true,false,0,false,"麦堡王（风尚城堡）"
12730,116.24,39.95,772714,1924,45,30,7,20,false,false,0,false,"黄焖鸡米饭云南过桥米线"
12731,116.24,39.95,179160,1817,48,82,30,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
12732,116.24,39.95,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
12733,116.24,39.95,1145657,1751,47,80,56,150,true,false,0,false,"村上一屋日料寿司"
12734,116.24,39.95,1079151,1648,48,54,15,78,false,false,0,false,"亚美超市（哈哈镜vip店）"
12735,116.24,39.95,1697200,1636,45,37,4,20,true,false,0,false,"小火慢炖排骨米饭（风尚城堡店）"
12736,116.24,39.95,1990197,1597,50,92,0,0,true,false,0,false,"绿萝卜蛋糕坊"
12737,116.25,39.95,164948,6351,48,61,15,30,true,false,0,false,"果腿儿鲜果切"
12738,116.25,39.95,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
12739,116.25,39.95,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
12740,116.25,39.95,417468,5193,44,33,4,0,true,false,0,false,"张亮麻辣烫（金源店）"
12741,116.25,39.95,943862,5185,47,68,15,0,true,false,0,false,"老婆很芒"
12742,116.25,39.95,1081706,3564,48,61,15,20,true,false,0,false,"果腿儿鲜果切"
12743,116.25,39.95,585000,2942,47,30,6,20,true,false,0,true,"田老师红烧肉(欧尚店)"
12744,116.25,39.95,97310,2557,47,46,7,20,true,false,0,false,"和合谷(海淀区田村店)"
12745,116.25,39.95,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地）"
12746,116.25,39.95,1406703,2283,49,89,59,158,true,false,0,false,"河风精致寿司"
12747,116.25,39.95,1281559,2264,45,43,4,15,true,false,0,false,"焦耳川式快餐（田村店）"
12748,116.25,39.95,224027,2253,47,59,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
12749,116.25,39.95,202314,2194,47,83,35,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
12750,116.25,39.95,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
12751,116.25,39.95,972601,2104,47,30,5,20,true,false,0,true,"庆丰包子铺（闵庄店）"
12752,116.25,39.95,1391957,2015,47,57,10,0,false,false,0,false,"花果园（水果切）"
12753,116.25,39.95,1170023,1992,48,102,20,50,true,false,0,false,"7cake榴莲千层蛋糕"
12754,116.25,39.95,1540699,1934,43,53,5,20,true,false,0,false,"麦堡王（风尚城堡）"
12755,116.25,39.95,179160,1817,48,82,30,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
12756,116.25,39.95,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
12757,116.25,39.95,661517,1752,47,60,8,300,false,false,0,false,"榴芒来啦千层蛋糕"
12758,116.25,39.95,1145657,1751,47,80,56,150,true,false,0,false,"村上一屋日料寿司"
